filename,data
DATASET1_3_14500_00061.png,Bx375.5y385.5x401.0y579.0x354.0y583.0x311.0y573.0x252.0y552.0x228.0y525.0x203.0y478.0x182.0y431.0x177.0y398.0x190.0y363.0x197.0y330.0x212.0y291.0x236.0y277.0x220.0y303.0x209.0y325.0x206.0y352.0x199.0y385.0x203.0y410.0x213.0y435.0x218.0y453.0x228.0y473.0x240.0y484.0x253.0y493.0x267.0y494.0x285.0y487.0x307.0y478.0x326.0y460.0x347.0y436.0x385.0y420.0x374.0y386.0Bx375.5y385.5x350.0y192.0x412.0y190.0x458.0y198.0x489.0y215.0x513.0y235.0x540.0y264.0x557.0y293.0x571.0y326.0x574.0y364.0x567.0y405.0x557.0y431.0x544.0y453.0x523.0y481.0x510.0y497.0x483.0y519.0x479.0y510.0x494.0y495.0x511.0y471.0x525.0y451.0x538.0y429.0x543.0y409.0x546.0y384.0x545.0y368.0x540.0y351.0x533.0y333.0x527.0y314.0x518.0y305.0x510.0y293.0x498.0y279.0x477.0y274.0x464.0y274.0x452.0y281.0x418.0y310.0x410.0y322.0x403.0y331.0x364.0y352.0x373.0y386.0
DATASET1_3_14500_00071.png,Bx341.5y403.5x515.0y492.0x493.0y529.0x468.0y559.0x442.0y579.0x417.0y591.0x380.0y600.0x334.0y599.0x312.0y598.0x271.0y581.0x239.0y567.0x213.0y544.0x190.0y520.0x181.0y503.0x219.0y525.0x259.0y555.0x279.0y557.0x312.0y569.0x337.0y567.0x349.0y563.0x365.0y553.0x374.0y539.0x380.0y527.0x381.0y514.0x380.0y489.0x374.0y467.0x369.0y455.0x374.0y418.0x340.0y402.0Bx341.5y403.5x168.0y315.0x194.0y269.0x219.0y244.0x257.0y220.0x281.0y206.0x322.0y199.0x360.0y196.0x392.0y203.0x414.0y219.0x443.0y238.0x460.0y253.0x473.0y269.0x485.0y282.0x503.0y301.0x511.0y320.0x518.0y341.0x517.0y355.0x508.0y357.0x499.0y334.0x491.0y312.0x470.0y295.0x449.0y275.0x419.0y255.0x395.0y243.0x372.0y236.0x345.0y233.0x327.0y238.0x316.0y248.0x309.0y260.0x303.0y275.0x298.0y296.0x300.0y316.0x307.0y333.0x315.0y351.0x309.0y396.0x340.0y404.0
DATASET1_3_14500_00081.png,Bx381.0y411.5x210.0y504.0x188.0y450.0x185.0y420.0x178.0y400.0x179.0y379.0x185.0y352.0x186.0y332.0x212.0y315.0x225.0y282.0x249.0y261.0x283.0y239.0x306.0y231.0x340.0y220.0x365.0y218.0x391.0y222.0x421.0y234.0x440.0y245.0x432.0y254.0x412.0y245.0x383.0y239.0x367.0y239.0x339.0y243.0x318.0y253.0x303.0y262.0x284.0y272.0x266.0y287.0x253.0y302.0x240.0y314.0x228.0y329.0x227.0y345.0x234.0y355.0x242.0y367.0x251.0y377.0x262.0y383.0x277.0y392.0x290.0y397.0x303.0y401.0x312.0y403.0x320.0y403.0x352.0y433.0x381.0y411.0Bx381.0y411.5x552.0y319.0x571.0y363.0x577.0y389.0x579.0y415.0x579.0y436.0x567.0y476.0x553.0y505.0x538.0y526.0x521.0y537.0x497.0y556.0x483.0y569.0x457.0y582.0x430.0y595.0x407.0y599.0x385.0y598.0x349.0y590.0x336.0y582.0x311.0y570.0x352.0y578.0x383.0y585.0x418.0y579.0x445.0y571.0x465.0y562.0x484.0y540.0x505.0y527.0x522.0y509.0x535.0y483.0x534.0y463.0x525.0y448.0x513.0y444.0x494.0y440.0x494.0y434.0x486.0y429.0x448.0y419.0x433.0y420.0x401.0y391.0
DATASET1_3_14500_00091.png,Bx386.5y394.0x365.0y588.0x321.0y579.0x287.0y568.0x267.0y554.0x247.0y541.0x226.0y521.0x208.0y498.0x205.0y476.0x193.0y460.0x195.0y439.0x192.0y409.0x192.0y391.0x193.0y364.0x197.0y344.0x208.0y321.0x222.0y292.0x241.0y271.0x253.0y265.0x273.0y255.0x289.0y240.0x305.0y231.0x294.0y248.0x280.0y269.0x263.0y282.0x244.0y292.0x234.0y307.0x223.0y326.0x220.0y352.0x220.0y376.0x220.0y398.0x221.0y410.0x219.0y432.0x226.0y448.0x235.0y462.0x249.0y473.0x261.0y473.0x277.0y475.0x289.0y469.0x310.0y460.0x329.0y448.0x345.0y435.0x391.0y428.0x387.0y392.0Bx386.5y394.0x408.0y200.0x467.0y212.0x506.0y230.0x541.0y255.0x560.0y273.0x570.0y309.0x577.0y331.0x581.0y365.0x580.0y387.0x579.0y413.0x574.0y439.0x566.0y459.0x552.0y483.0x532.0y507.0x517.0y515.0x495.0y532.0x492.0y526.0x501.0y516.0x520.0y498.0x531.0y484.0x542.0y464.0x548.0y444.0x552.0y419.0x554.0y398.0x554.0y368.0x549.0y346.0x539.0y324.0x530.0y316.0x514.0y316.0x502.0y305.0x481.0y308.0x456.0y320.0x429.0y337.0x425.0y348.0x384.0y360.0x387.0y390.0
DATASET1_3_15000_00001.png,Bx361.0y435.0x556.0y454.0x549.0y498.0x539.0y526.0x527.0y549.0x509.0y575.0x483.0y596.0x459.0y606.0x415.0y627.0x363.0y620.0x306.0y612.0x267.0y600.0x251.0y588.0x242.0y571.0x231.0y555.0x224.0y544.0x211.0y535.0x197.0y513.0x192.0y494.0x190.0y477.0x189.0y462.0x201.0y478.0x212.0y496.0x230.0y516.0x245.0y536.0x263.0y562.0x299.0y587.0x336.0y592.0x370.0y597.0x398.0y597.0x417.0y596.0x440.0y583.0x453.0y570.0x450.0y555.0x452.0y540.0x443.0y522.0x429.0y497.0x419.0y485.0x406.0y470.0x392.0y434.0x360.0y437.0Bx361.0y435.0x166.0y416.0x172.0y377.0x190.0y333.0x198.0y309.0x213.0y291.0x238.0y263.0x254.0y254.0x275.0y256.0x315.0y235.0x344.0y235.0x385.0y243.0x428.0y252.0x452.0y270.0x480.0y289.0x503.0y312.0x502.0y322.0x518.0y345.0x511.0y353.0x497.0y340.0x479.0y316.0x460.0y302.0x441.0y289.0x424.0y278.0x398.0y270.0x371.0y267.0x343.0y268.0x314.0y272.0x304.0y288.0x289.0y291.0x283.0y303.0x282.0y318.0x287.0y333.0x294.0y351.0x299.0y365.0x309.0y378.0x320.0y393.0x329.0y440.0x361.0y434.0
DATASET1_3_15000_00011.png,Bx378.5y421.5x261.0y573.0x224.0y535.0x204.0y513.0x187.0y481.0x181.0y455.0x180.0y434.0x182.0y401.0x188.0y363.0x201.0y327.0x217.0y310.0x238.0y291.0x262.0y275.0x278.0y264.0x299.0y254.0x317.0y247.0x337.0y239.0x355.0y232.0x368.0y235.0x389.0y241.0x398.0y250.0x376.0y248.0x347.0y252.0x325.0y264.0x305.0y274.0x278.0y290.0x260.0y309.0x246.0y324.0x236.0y340.0x225.0y359.0x219.0y381.0x222.0y402.0x229.0y412.0x239.0y425.0x252.0y431.0x266.0y435.0x282.0y437.0x293.0y437.0x309.0y437.0x323.0y437.0x364.0y452.0x380.0y420.0Bx378.5y421.5x496.0y270.0x528.0y292.0x550.0y318.0x561.0y334.0x574.0y357.0x578.0y378.0x580.0y405.0x582.0y435.0x575.0y466.0x568.0y495.0x552.0y519.0x527.0y540.0x504.0y564.0x475.0y582.0x451.0y589.0x425.0y594.0x393.0y598.0x369.0y591.0x324.0y587.0x328.0y577.0x355.0y579.0x378.0y581.0x395.0y572.0x432.0y569.0x460.0y565.0x480.0y560.0x498.0y546.0x514.0y526.0x524.0y504.0x535.0y483.0x541.0y469.0x539.0y444.0x536.0y423.0x534.0y407.0x522.0y403.0x503.0y403.0x485.0y400.0x468.0y400.0x458.0y400.0x437.0y406.0x393.0y394.0x380.0y420.0
DATASET1_3_15000_00021.png,Bx369.0y401.5x434.0y584.0x393.0y597.0x346.0y599.0x325.0y596.0x293.0y582.0x268.0y573.0x245.0y554.0x228.0y537.0x201.0y526.0x200.0y512.0x200.0y498.0x191.0y472.0x188.0y452.0x186.0y436.0x184.0y416.0x183.0y396.0x184.0y375.0x188.0y349.0x191.0y330.0x208.0y313.0x220.0y297.0x231.0y286.0x247.0y275.0x257.0y281.0x242.0y300.0x227.0y317.0x217.0y335.0x213.0y351.0x206.0y376.0x204.0y396.0x204.0y415.0x209.0y433.0x217.0y453.0x220.0y476.0x225.0y490.0x243.0y508.0x262.0y517.0x280.0y516.0x291.0y517.0x299.0y515.0x310.0y507.0x315.0y499.0x318.0y499.0x329.0y482.0x339.0y466.0x345.0y454.0x384.0y430.0x369.0y395.0Bx369.0y401.5x304.0y219.0x330.0y207.0x362.0y200.0x395.0y198.0x427.0y205.0x458.0y216.0x478.0y228.0x502.0y246.0x519.0y273.0x534.0y295.0x545.0y311.0x550.0y332.0x553.0y361.0x557.0y394.0x555.0y416.0x551.0y442.0x546.0y456.0x534.0y464.0x530.0y458.0x531.0y433.0x536.0y398.0x531.0y371.0x525.0y342.0x517.0y323.0x508.0y312.0x495.0y296.0x479.0y284.0x463.0y276.0x448.0y276.0x435.0y277.0x422.0y283.0x413.0y294.0x402.0y311.0x394.0y322.0x384.0y343.0x355.0y369.0x369.0y394.0
DATASET1_3_15000_00031.png,Bx364.0y429.0x554.0y474.0x540.0y514.0x527.0y543.0x514.0y565.0x495.0y584.0x478.0y600.0x444.0y615.0x404.0y622.0x370.0y623.0x345.0y622.0x309.0y607.0x280.0y594.0x255.0y582.0x229.0y554.0x211.0y532.0x202.0y494.0x185.0y472.0x184.0y449.0x192.0y438.0x198.0y462.0x209.0y488.0x228.0y509.0x239.0y526.0x256.0y548.0x270.0y564.0x292.0y579.0x314.0y584.0x342.0y590.0x371.0y592.0x394.0y592.0x410.0y583.0x423.0y576.0x417.0y564.0x416.0y552.0x416.0y541.0x414.0y524.0x404.0y486.0x397.0y474.0x394.0y433.0x361.0y425.0Bx364.0y429.0x174.0y384.0x183.0y351.0x197.0y314.0x222.0y283.0x246.0y260.0x276.0y239.0x305.0y234.0x339.0y230.0x364.0y231.0x401.0y241.0x434.0y249.0x474.0y271.0x504.0y313.0x509.0y335.0x488.0y322.0x467.0y301.0x436.0y269.0x392.0y259.0x369.0y257.0x339.0y256.0x314.0y259.0x302.0y267.0x300.0y276.0x290.0y296.0x285.0y305.0x292.0y320.0x294.0y330.0x299.0y342.0x307.0y358.0x319.0y372.0x323.0y379.0x326.0y425.0x362.0y425.0
DATASET1_3_15000_00041.png,Bx390.0y427.5x534.0y291.0x562.0y325.0x581.0y356.0x594.0y397.0x596.0y426.0x591.0y463.0x580.0y505.0x558.0y541.0x522.0y563.0x487.0y582.0x443.0y590.0x390.0y597.0x351.0y589.0x336.0y581.0x344.0y572.0x372.0y577.0x402.0y574.0x428.0y570.0x457.0y565.0x479.0y561.0x512.0y544.0x532.0y522.0x543.0y481.0x547.0y465.0x535.0y458.0x532.0y445.0x524.0y425.0x516.0y426.0x502.0y420.0x488.0y415.0x476.0y412.0x459.0y415.0x451.0y416.0x409.0y397.0x388.0y426.0Bx390.0y427.5x246.0y564.0x216.0y516.0x204.0y491.0x197.0y462.0x191.0y447.0x191.0y408.0x195.0y382.0x210.0y353.0x224.0y322.0x233.0y297.0x249.0y284.0x266.0y265.0x293.0y251.0x322.0y244.0x349.0y246.0x346.0y262.0x307.0y266.0x282.0y291.0x273.0y313.0x249.0y344.0x238.0y377.0x243.0y397.0x253.0y408.0x271.0y414.0x286.0y421.0x304.0y423.0x322.0y426.0x335.0y427.0x374.0y452.0
DATASET1_3_15000_00051.png,Bx372.5y382.0x414.0y572.0x373.0y578.0x341.0y574.0x316.0y571.0x292.0y563.0x272.0y551.0x241.0y534.0x220.0y513.0x204.0y491.0x192.0y463.0x189.0y445.0x184.0y423.0x183.0y405.0x184.0y379.0x186.0y357.0x188.0y333.0x198.0y306.0x218.0y271.0x231.0y259.0x231.0y269.0x217.0y297.0x208.0y323.0x204.0y345.0x202.0y372.0x202.0y390.0x209.0y414.0x215.0y435.0x225.0y453.0x237.0y470.0x246.0y479.0x260.0y481.0x277.0y481.0x289.0y478.0x308.0y468.0x320.0y457.0x345.0y433.0x383.0y414.0x371.0y378.0Bx372.5y382.0x331.0y192.0x355.0y184.0x383.0y184.0x414.0y183.0x443.0y189.0x483.0y203.0x507.0y224.0x524.0y240.0x568.0y297.0x566.0y334.0x561.0y369.0x554.0y414.0x552.0y444.0x540.0y466.0x510.0y489.0x491.0y499.0x494.0y487.0x510.0y461.0x517.0y445.0x526.0y419.0x530.0y393.0x534.0y369.0x533.0y348.0x527.0y321.0x507.0y285.0x494.0y264.0x470.0y267.0x454.0y268.0x442.0y276.0x432.0y283.0x417.0y294.0x402.0y312.0x398.0y323.0x357.0y352.0x371.0y384.0
DATASET1_3_15000_00061.png,Bx355.5y425.5x538.0y494.0x519.0y530.0x493.0y568.0x472.0y589.0x439.0y613.0x402.0y623.0x375.0y627.0x337.0y624.0x312.0y612.0x278.0y599.0x255.0y586.0x232.0y568.0x217.0y555.0x204.0y535.0x192.0y511.0x186.0y489.0x187.0y471.0x180.0y450.0x180.0y423.0x190.0y432.0x196.0y458.0x206.0y487.0x220.0y516.0x238.0y535.0x266.0y564.0x298.0y573.0x320.0y578.0x355.0y585.0x379.0y585.0x396.0y577.0x398.0y562.0x400.0y542.0x401.0y531.0x398.0y517.0x398.0y502.0x388.0y477.0x390.0y436.0x355.0y425.0Bx355.5y425.5x173.0y357.0x183.0y327.0x202.0y297.0x222.0y271.0x243.0y254.0x258.0y242.0x280.0y231.0x301.0y227.0x327.0y222.0x354.0y222.0x381.0y230.0x408.0y239.0x432.0y248.0x449.0y261.0x479.0y282.0x501.0y301.0x516.0y335.0x524.0y364.0x507.0y362.0x498.0y344.0x487.0y328.0x480.0y313.0x464.0y301.0x447.0y290.0x431.0y280.0x411.0y268.0x389.0y263.0x371.0y258.0x353.0y257.0x334.0y257.0x329.0y264.0x328.0y269.0x318.0y283.0x310.0y298.0x311.0y312.0x315.0y337.0x320.0y358.0x326.0y372.0x323.0y416.0x355.0y424.0
DATASET1_3_15000_00071.png,Bx380.5y414.0x224.0y530.0x203.0y484.0x185.0y446.0x179.0y420.0x181.0y396.0x188.0y361.0x195.0y341.0x211.0y312.0x228.0y289.0x239.0y271.0x263.0y258.0x296.0y246.0x327.0y238.0x328.0y247.0x303.0y260.0x278.0y274.0x260.0y289.0x245.0y315.0x236.0y341.0x238.0y361.0x239.0y375.0x249.0y384.0x266.0y395.0x276.0y401.0x293.0y405.0x311.0y410.0x320.0y412.0x361.0y438.0x380.0y412.0Bx380.5y414.0x537.0y298.0x562.0y335.0x573.0y356.0x580.0y381.0x582.0y408.0x582.0y430.0x574.0y465.0x568.0y488.0x550.0y520.0x532.0y539.0x509.0y558.0x485.0y569.0x455.0y590.0x410.0y589.0x407.0y582.0x431.0y575.0x456.0y570.0x485.0y552.0x508.0y530.0x524.0y513.0x533.0y490.0x540.0y478.0x530.0y451.0x519.0y433.0x506.0y426.0x497.0y423.0x482.0y418.0x473.0y417.0x454.0y412.0x437.0y415.0x402.0y396.0
DATASET1_3_15000_00081.png,Bx382.0y400.0x399.0y593.0x362.0y597.0x324.0y590.0x300.0y583.0x276.0y572.0x253.0y555.0x235.0y543.0x218.0y520.0x207.0y497.0x198.0y482.0x195.0y459.0x193.0y436.0x193.0y411.0x194.0y390.0x196.0y368.0x203.0y344.0x208.0y326.0x218.0y300.0x241.0y278.0x255.0y264.0x267.0y276.0x244.0y309.0x230.0y331.0x224.0y355.0x221.0y380.0x221.0y405.0x221.0y432.0x228.0y453.0x234.0y474.0x249.0y488.0x258.0y489.0x270.0y495.0x285.0y491.0x302.0y485.0x309.0y481.0x324.0y470.0x341.0y453.0x346.0y447.0x394.0y431.0x382.0y397.0Bx382.0y400.0x365.0y207.0x400.0y203.0x439.0y209.0x477.0y223.0x511.0y243.0x529.0y259.0x550.0y282.0x568.0y320.0x575.0y360.0x576.0y391.0x565.0y429.0x556.0y468.0x546.0y486.0x526.0y511.0x507.0y524.0x498.0y527.0x498.0y520.0x509.0y502.0x520.0y482.0x531.0y469.0x543.0y444.0x552.0y424.0x555.0y400.0x554.0y378.0x548.0y359.0x539.0y337.0x533.0y317.0x524.0y305.0x513.0y303.0x500.0y303.0x482.0y302.0x467.0y304.0x449.0y310.0x433.0y327.0x415.0y342.0x411.0y350.0x372.0y364.0x382.0y398.0
DATASET1_3_15000_00091.png,Bx343.5y424.5x173.0y330.0x193.0y296.0x212.0y273.0x244.0y248.0x282.0y231.0x316.0y223.0x360.0y223.0x411.0y235.0x451.0y257.0x477.0y282.0x499.0y319.0x510.0y344.0x522.0y385.0x513.0y386.0x504.0y375.0x497.0y355.0x486.0y333.0x471.0y311.0x452.0y291.0x428.0y277.0x403.0y265.0x374.0y262.0x348.0y259.0x328.0y259.0x313.0y267.0x314.0y280.0x309.0y288.0x308.0y309.0x310.0y343.0x319.0y367.0x310.0y407.0x345.0y419.0Bx343.5y424.5x514.0y519.0x493.0y555.0x474.0y574.0x436.0y599.0x419.0y612.0x385.0y623.0x338.0y621.0x299.0y606.0x255.0y590.0x229.0y569.0x207.0y548.0x194.0y528.0x180.0y507.0x172.0y490.0x168.0y467.0x163.0y445.0x160.0y416.0x165.0y396.0x172.0y393.0x174.0y413.0x181.0y438.0x193.0y475.0x201.0y501.0x209.0y520.0x216.0y535.0x232.0y552.0x245.0y560.0x267.0y567.0x286.0y572.0x303.0y579.0x322.0y574.0x339.0y572.0x359.0y566.0x363.0y550.0x368.0y531.0x368.0y512.0x370.0y489.0x366.0y478.0x379.0y440.0x343.0y420.0
DATASET1_4_4500_00001.png,Bx373.3333333333333y422.6666666666667x556.0y455.0x529.0y448.0x520.0y459.0x504.0y462.0x495.0y455.0x488.0y451.0x488.0y436.0x427.0y424.0x372.0y420.0Bx373.3333333333333y422.6666666666667x307.0y248.0x311.0y259.0x316.0y259.0x327.0y266.0x326.0y274.0x319.0y280.0x345.0y364.0x371.0y421.0Bx373.3333333333333y422.6666666666667x257.0y565.0x268.0y550.0x262.0y540.0x266.0y528.0x270.0y524.0x276.0y515.0x282.0y516.0x294.0y522.0x347.0y468.0x372.0y419.0
DATASET1_4_4500_00011.png,Bx360.6666666666667y422.3333333333333x294.0y596.0x298.0y582.0x292.0y575.0x292.0y547.0x301.0y537.0x317.0y544.0x346.0y473.0x360.0y419.0Bx360.6666666666667y422.3333333333333x545.0y395.0x515.0y397.0x509.0y411.0x497.0y416.0x482.0y413.0x479.0y399.0x408.0y407.0x358.0y418.0Bx360.6666666666667y422.3333333333333x243.0y276.0x250.0y282.0x264.0y283.0x268.0y287.0x270.0y294.0x262.0y300.0x316.0y375.0x358.0y419.0
DATASET1_4_4500_00021.png,Bx367.3333333333333y419.6666666666667x358.0y604.0x358.0y579.0x349.0y573.0x346.0y564.0x354.0y555.0x361.0y555.0x365.0y555.0x371.0y473.0x366.0y416.0Bx367.3333333333333y419.6666666666667x534.0y336.0x511.0y347.0x506.0y364.0x498.0y371.0x492.0y375.0x484.0y375.0x479.0y372.0x474.0y358.0x416.0y388.0x366.0y416.0Bx367.3333333333333y419.6666666666667x210.0y319.0x222.0y325.0x235.0y316.0x241.0y319.0x234.0y337.0x316.0y391.0x366.0y419.0
DATASET1_4_4500_00031.png,Bx360.0y425.3333333333333x180.0y374.0x189.0y376.0x195.0y366.0x200.0y364.0x206.0y361.0x217.0y370.0x213.0y384.0x303.0y412.0x359.0y421.0Bx360.0y425.3333333333333x495.0y297.0x457.0y327.0x466.0y349.0x462.0y350.0x447.0y336.0x396.0y383.0x359.0y421.0Bx360.0y425.3333333333333x405.0y605.0x379.0y481.0x360.0y423.0
DATASET1_4_4500_00041.png,Bx380.3333333333333y414.3333333333333x476.0y570.0x460.0y547.0x449.0y550.0x440.0y538.0x450.0y526.0x410.0y452.0x380.0y410.0Bx380.3333333333333y414.3333333333333x471.0y249.0x455.0y280.0x469.0y291.0x456.0y313.0x436.0y303.0x399.0y364.0x380.0y410.0Bx380.3333333333333y414.3333333333333x194.0y424.0x216.0y424.0x220.0y405.0x240.0y398.0x252.0y405.0x253.0y423.0x323.0y420.0x379.0y412.0
DATASET1_4_4500_00051.png,Bx383.0y423.6666666666667x524.0y546.0x512.0y532.0x498.0y534.0x494.0y527.0x483.0y524.0x487.0y507.0x431.0y457.0x382.0y420.0Bx383.0y423.6666666666667x417.0y239.0x388.0y359.0x383.0y419.0Bx383.0y423.6666666666667x208.0y486.0x231.0y480.0x232.0y463.0x239.0y460.0x243.0y452.0x247.0y451.0x255.0y454.0x264.0y469.0x330.0y447.0x383.0y419.0
DATASET1_4_4500_00061.png,Bx398.0y434.3333333333333x252.0y549.0x261.0y536.0x270.0y527.0x268.0y516.0x272.0y508.0x282.0y498.0x290.0y503.0x299.0y515.0x355.0y474.0x395.0y433.0Bx398.0y434.3333333333333x567.0y506.0x545.0y497.0x531.0y504.0x516.0y500.0x523.0y484.0x446.0y449.0x397.0y433.0Bx398.0y434.3333333333333x375.0y248.0x384.0y375.0x397.0y432.0
DATASET1_4_4500_00071.png,Bx386.3333333333333y416.3333333333333x283.0y569.0x287.0y559.0x286.0y552.0x292.0y542.0x293.0y521.0x310.0y502.0x328.0y507.0x360.0y464.0x384.0y414.0Bx386.3333333333333y416.3333333333333x570.0y432.0x557.0y431.0x555.0y437.0x535.0y440.0x520.0y438.0x521.0y425.0x436.0y415.0x385.0y413.0Bx386.3333333333333y416.3333333333333x306.0y248.0x318.0y274.0x334.0y277.0x350.0y297.0x333.0y309.0x354.0y363.0x385.0y412.0
DATASET1_4_4500_00081.png,Bx358.6666666666667y424.3333333333333x308.0y602.0x313.0y591.0x304.0y581.0x308.0y572.0x304.0y548.0x315.0y528.0x331.0y534.0x349.0y480.0x356.0y422.0Bx358.6666666666667y424.3333333333333x538.0y382.0x510.0y386.0x508.0y400.0x492.0y402.0x487.0y391.0x407.0y406.0x355.0y422.0Bx358.6666666666667y424.3333333333333x230.0y289.0x244.0y307.0x256.0y300.0x285.0y320.0x266.0y334.0x310.0y383.0x356.0y421.0
DATASET1_4_4500_00091.png,Bx351.0y418.0x355.0y604.0x354.0y585.0x349.0y580.0x351.0y568.0x338.0y549.0x341.0y541.0x356.0y539.0x357.0y472.0x349.0y417.0Bx351.0y418.0x511.0y321.0x490.0y331.0x491.0y342.0x487.0y345.0x484.0y354.0x471.0y358.0x463.0y347.0x390.0y384.0x349.0y417.0Bx351.0y418.0x187.0y329.0x202.0y343.0x212.0y330.0x243.0y340.0x255.0y354.0x248.0y368.0x299.0y394.0x350.0y417.0
DATASET1_4_5000_00001.png,Bx348.6666666666667y402.6666666666667x355.0y590.0x356.0y573.0x339.0y561.0x340.0y554.0x353.0y547.0x355.0y456.0x345.0y401.0Bx348.6666666666667y402.6666666666667x507.0y303.0x485.0y317.0x482.0y333.0x475.0y336.0x463.0y328.0x381.0y369.0x346.0y401.0Bx348.6666666666667y402.6666666666667x184.0y315.0x203.0y327.0x214.0y319.0x236.0y324.0x249.0y337.0x243.0y351.0x305.0y381.0x346.0y401.0
DATASET1_4_5000_00011.png,Bx357.0y418.3333333333333x426.0y590.0x416.0y566.0x408.0y563.0x412.0y556.0x381.0y469.0x356.0y419.0Bx357.0y418.3333333333333x471.0y271.0x454.0y294.0x459.0y309.0x454.0y313.0x440.0y309.0x385.0y369.0x355.0y416.0Bx357.0y418.3333333333333x174.0y394.0x199.0y399.0x208.0y384.0x224.0y384.0x233.0y390.0x232.0y403.0x294.0y413.0x355.0y417.0
DATASET1_4_5000_00021.png,Bx375.3333333333333y417.0x195.0y457.0x220.0y454.0x223.0y437.0x235.0y429.0x251.0y432.0x259.0y448.0x319.0y435.0x374.0y416.0Bx375.3333333333333y417.0x432.0y240.0x387.0y358.0x374.0y416.0Bx375.3333333333333y417.0x499.0y554.0x419.0y459.0x373.0y416.0
DATASET1_4_5000_00031.png,Bx391.3333333333333y429.3333333333333x554.0y518.0x538.0y510.0x521.0y515.0x518.0y513.0x520.0y499.0x451.0y456.0x388.0y430.0Bx391.3333333333333y429.3333333333333x385.0y242.0x383.0y369.0x388.0y430.0Bx391.3333333333333y429.3333333333333x235.0y528.0x258.0y516.0x252.0y496.0x260.0y487.0x272.0y486.0x290.0y497.0x349.0y462.0x389.0y429.0
DATASET1_4_5000_00041.png,Bx387.6666666666667y421.0x274.0y568.0x296.0y541.0x284.0y526.0x287.0y517.0x295.0y515.0x312.0y522.0x359.0y471.0x385.0y421.0Bx387.6666666666667y421.0x570.0y451.0x555.0y448.0x552.0y456.0x536.0y458.0x531.0y453.0x533.0y443.0x444.0y426.0x385.0y421.0Bx387.6666666666667y421.0x319.0y244.0x357.0y369.0x386.0y422.0
DATASET1_4_5000_00051.png,Bx362.0y417.3333333333333x305.0y594.0x316.0y565.0x302.0y549.0x302.0y539.0x313.0y531.0x327.0y537.0x354.0y468.0x362.0y417.0Bx362.0y417.3333333333333x545.0y381.0x523.0y386.0x517.0y398.0x511.0y398.0x505.0y387.0x409.0y403.0x362.0y417.0Bx362.0y417.3333333333333x236.0y277.0x249.0y293.0x260.0y288.0x275.0y296.0x275.0y304.0x266.0y313.0x315.0y375.0x361.0y417.0
DATASET1_4_5000_00061.png,Bx341.3333333333333y410.3333333333333x342.0y596.0x351.0y472.0x343.0y407.0Bx341.3333333333333y410.3333333333333x501.0y312.0x482.0y322.0x483.0y338.0x477.0y339.0x467.0y328.0x388.0y375.0x342.0y408.0Bx341.3333333333333y410.3333333333333x181.0y323.0x198.0y332.0x208.0y321.0x219.0y321.0x220.0y328.0x214.0y343.0x286.0y382.0x344.0y409.0
DATASET1_4_5000_00071.png,Bx356.0y439.6666666666667x174.0y411.0x185.0y414.0x198.0y402.0x208.0y399.0x219.0y406.0x219.0y421.0x302.0y437.0x359.0y439.0Bx356.0y439.6666666666667x473.0y292.0x458.0y314.0x464.0y328.0x447.0y324.0x384.0y395.0x359.0y439.0Bx356.0y439.6666666666667x421.0y616.0x386.0y495.0x359.0y437.0
DATASET1_4_5000_00081.png,Bx370.3333333333333y452.3333333333333x493.0y593.0x476.0y572.0x462.0y573.0x449.0y564.0x444.0y558.0x453.0y543.0x409.0y488.0x371.0y451.0Bx370.3333333333333y452.3333333333333x430.0y275.0x387.0y390.0x371.0y451.0Bx370.3333333333333y452.3333333333333x188.0y489.0x207.0y487.0x211.0y470.0x239.0y466.0x243.0y483.0x318.0y470.0x372.0y449.0
DATASET1_4_5000_00091.png,Bx391.0y442.3333333333333x553.0y531.0x532.0y520.0x520.0y528.0x501.0y521.0x494.0y512.0x499.0y498.0x439.0y466.0x390.0y441.0Bx391.0y442.3333333333333x385.0y257.0x381.0y384.0x390.0y441.0Bx391.0y442.3333333333333x235.0y539.0x250.0y534.0x245.0y518.0x258.0y505.0x272.0y500.0x282.0y515.0x342.0y482.0x390.0y439.0
DATASET1_4_5500_00001.png,Bx392.0y430.0x236.0y530.0x242.0y516.0x251.0y510.0x255.0y497.0x274.0y500.0x344.0y471.0x391.0y428.0Bx392.0y430.0x557.0y517.0x542.0y507.0x535.0y515.0x525.0y510.0x527.0y500.0x446.0y453.0x390.0y429.0Bx392.0y430.0x383.0y243.0x383.0y375.0x391.0y429.0
DATASET1_4_5500_00011.png,Bx381.0y438.3333333333333x565.0y459.0x441.0y439.0x381.0y437.0Bx381.0y438.3333333333333x304.0y267.0x350.0y386.0x382.0y437.0Bx381.0y438.3333333333333x274.0y589.0x279.0y582.0x274.0y576.0x282.0y563.0x285.0y549.0x290.0y546.0x303.0y550.0x366.0y472.0x381.0y436.0
